week_end,pruid,prename,prfname,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported,num2weekdelta_dose1,num2weekdelta_dose2,num2weekdelta_dose3,num2weekdelta_dose4,num2weekdelta_dose5+,num2weekdelta_notreported,num4weekdelta_dose1,num4weekdelta_dose2,num4weekdelta_dose3,num4weekdelta_dose4,num4weekdelta_dose5+,num4weekdelta_notreported
2022-03-27,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 5-11 years),3462,2092,1370,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,60,Yukon,Yukon,Total,94185,37704,36505,19976,0,0,0,11,69,136,0,0,0,23,147,224,0,0,0,60,399,500,0,0,0
2022-03-27,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,61,Northwest Territories,Territoires du Nord-Ouest,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,85142,34181,33278,17683,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),10377,4027,4365,1985,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 5-11 years),4500,2752,1748,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,61,Northwest Territories,Territoires du Nord-Ouest,Total,100019,40960,39391,19668,0,0,0,15,74,83,0,0,0,36,116,156,0,0,0,76,275,407,0,0,0
2022-03-27,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,62,Nunavut,Nunavut,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,62,Nunavut,Nunavut,Moderna Spikevax,60716,24003,22933,13780,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),9490,4172,3862,1456,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 5-11 years),6473,4108,2365,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,62,Nunavut,Nunavut,Total,76679,32283,29160,15236,0,0,0,41,100,128,0,0,0,109,303,302,0,0,0,275,803,673,0,0,0
2022-03-27,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2812436,2238598,572383,1449,6,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,1,Canada,Canada,Janssen Jcovden,20013,19383,534,96,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,1,Canada,Canada,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,1,Canada,Canada,Moderna Spikevax,22792342,6260383,8389452,7996222,146284,1,0,,,,,,,,,,,,,,,,,,
2022-04-03,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),52622517,22142960,20382333,9945742,151478,4,0,,,,,,,,,,,,,,,,,,
2022-04-03,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 5-11 years),2833383,1678663,1154024,695,1,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,1,Canada,Canada,Total,81129766,32373504,30514066,17944422,297769,5,0,10862,36853,90278,71877,1,0,,,,,,,,,,,,
2022-04-03,1,Canada,Canada,Unknown,49075,33517,15340,218,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,28679,27831,843,5,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,216,191,10,15,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,493560,103580,192600,195755,1625,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),689094,330722,262484,95064,824,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 5-11 years),51092,29264,21819,9,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,1262641,491588,477756,290848,2449,0,0,123,471,755,158,0,0,,,,,,,,,,,,
2022-04-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5961,5308,653,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,11,Prince Edward Island,Île-du-Prince-Édouard,Janssen Jcovden,95,95,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,11,Prince Edward Island,Île-du-Prince-Édouard,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,99681,29850,35816,33991,24,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),245430,101693,97555,46111,71,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 5-11 years),14792,8497,6295,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,11,Prince Edward Island,Île-du-Prince-Édouard,Total,365959,145443,140319,80102,95,0,0,24,125,356,34,0,0,,,,,,,,,,,,
2022-04-03,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,61899,60426,1470,3,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,12,Nova Scotia,Nouvelle-Écosse,Janssen Jcovden,612,597,14,1,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,12,Nova Scotia,Nouvelle-Écosse,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,684495,163207,308454,212834,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),1437738,626813,510344,300581,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 5-11 years),76576,47335,29230,11,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,12,Nova Scotia,Nouvelle-Écosse,Total,2262700,899011,850159,513530,0,0,0,306,1436,1919,0,0,0,,,,,,,,,,,,
2022-04-03,12,Nova Scotia,Nouvelle-Écosse,Unknown,1380,633,647,100,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,13,New Brunswick,Nouveau-Brunswick,AstraZeneca Vaxzevria/COVISHIELD,50918,44340,6578,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,13,New Brunswick,Nouveau-Brunswick,Janssen Jcovden,367,367,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,13,New Brunswick,Nouveau-Brunswick,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,511741,130852,209166,171379,344,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,13,New Brunswick,Nouveau-Brunswick,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),1126054,488536,420090,215967,1461,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 5-11 years),56014,33585,22415,14,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,13,New Brunswick,Nouveau-Brunswick,Total,1746994,698665,659058,387466,1805,0,0,173,596,1332,,,0,,,,,,,,,,,,
2022-04-03,13,New Brunswick,Nouveau-Brunswick,Unknown,1900,985,809,106,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,697933,531850,165539,544,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,24,Quebec,Québec,Janssen Jcovden,191,191,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,24,Quebec,Québec,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,24,Quebec,Québec,Moderna Spikevax,5455027,1397168,1638883,2382491,36485,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),11831572,4947061,4882850,1932603,69058,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 5-11 years),731230,425958,304963,309,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,24,Quebec,Québec,Total,18716144,7302337,6992317,4315947,105543,0,0,1615,7336,30422,59504,0,0,,,,,,,,,,,,
2022-04-03,24,Quebec,Québec,Unknown,191,109,82,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1088557,864777,223739,40,1,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,35,Ontario,Ontario,Janssen Jcovden,3153,3011,80,62,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,35,Ontario,Ontario,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,35,Ontario,Ontario,Moderna Spikevax,8808960,2119389,3636116,2953911,99544,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),20496269,8687850,7540410,4228953,39056,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 5-11 years),1045304,619406,425732,166,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,35,Ontario,Ontario,Total,31442243,12294433,11826077,7183132,138601,0,0,4618,12250,29068,7308,0,0,,,,,,,,,,,,
2022-04-03,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,86224,83057,3149,18,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,46,Manitoba,Manitoba,Janssen Jcovden,1359,1358,1,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,46,Manitoba,Manitoba,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,46,Manitoba,Manitoba,Moderna Spikevax,783240,508074,223732,51356,77,1,0,,,,,,,,,,,,,,,,,,
2022-04-03,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1835112,841778,691089,301655,586,4,0,,,,,,,,,,,,,,,,,,
2022-04-03,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 5-11 years),126104,74565,51527,12,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,46,Manitoba,Manitoba,Total,2832039,1508832,969498,353041,663,5,0,789,1510,1184,152,1,0,,,,,,,,,,,,
2022-04-03,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,91817,74704,17053,60,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,47,Saskatchewan,Saskatchewan,Janssen Jcovden,1733,1733,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,47,Saskatchewan,Saskatchewan,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,47,Saskatchewan,Saskatchewan,Moderna Spikevax,494227,172237,210934,107547,3509,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1684517,651721,631505,379583,21708,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 5-11 years),106018,62200,43791,27,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,47,Saskatchewan,Saskatchewan,Total,2378312,962595,903283,487217,25217,0,0,252,693,1464,955,0,0,,,,,,,,,,,,
2022-04-03,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,311869,268044,43251,571,3,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,48,Alberta,Alberta,Janssen Jcovden,7260,7204,38,18,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,48,Alberta,Alberta,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,48,Alberta,Alberta,Moderna Spikevax,1729552,634815,684312,407074,3351,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),6225436,2470177,2526678,1211014,17567,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 5-11 years),281579,170912,110615,51,1,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,48,Alberta,Alberta,Total,8601300,3582942,3378696,1618740,20922,0,0,1723,5165,9852,1353,0,0,,,,,,,,,,,,
2022-04-03,48,Alberta,Alberta,Unknown,45604,31790,13802,12,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,388579,278261,110108,208,2,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,59,British Columbia,Colombie-Britannique,Janssen Jcovden,5007,4616,391,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,59,British Columbia,Colombie-Britannique,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,59,British Columbia,Colombie-Britannique,Moderna Spikevax,3502797,910072,1160729,1430676,1320,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),7023519,2985736,2808375,1228261,1147,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 5-11 years),329965,197936,131933,96,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,59,British Columbia,Colombie-Britannique,Total,11249867,4376621,4211536,2659241,2469,0,0,1149,6960,13648,603,0,0,,,,,,,,,,,,
2022-04-03,59,British Columbia,Colombie-Britannique,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,60,Yukon,Yukon,Janssen Jcovden,20,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,60,Yukon,Yukon,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,60,Yukon,Yukon,Moderna Spikevax,82988,32934,32452,17602,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),7810,2663,2696,2451,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 5-11 years),3527,2095,1432,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,60,Yukon,Yukon,Total,94345,37712,36580,20053,0,0,0,8,75,77,0,0,0,,,,,,,,,,,,
2022-04-03,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,61,Northwest Territories,Territoires du Nord-Ouest,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,85190,34182,33281,17722,5,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),10396,4028,4371,1997,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 5-11 years),4544,2760,1784,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,61,Northwest Territories,Territoires du Nord-Ouest,Total,100130,40970,39436,19719,5,0,0,10,45,51,5,0,0,,,,,,,,,,,,
2022-04-03,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,62,Nunavut,Nunavut,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,62,Nunavut,Nunavut,Moderna Spikevax,60884,24023,22977,13884,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),9570,4182,3886,1502,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 5-11 years),6638,4150,2488,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-03,62,Nunavut,Nunavut,Total,77092,32355,29351,15386,0,0,0,72,191,150,0,0,0,,,,,,,,,,,,
2022-04-03,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2812492,2238611,572419,1456,6,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,1,Canada,Canada,Janssen Jcovden,20216,19574,543,99,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,1,Canada,Canada,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,1,Canada,Canada,Moderna Spikevax,22884164,6261866,8391527,8015882,214888,1,0,,,,,,,,,,,,,,,,,,
2022-04-10,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,1,Canada,Canada,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),52856841,22148774,20390680,10014427,302956,4,0,,,,,,,,,,,,,,,,,,
2022-04-10,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 5-11 years),2856985,1683129,1173080,775,1,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,1,Canada,Canada,Total,81479558,32385310,30543542,18032850,517851,5,0,11806,29476,88428,220082,0,0,22668,66329,178706,291959,1,0,,,,,,
2022-04-10,1,Canada,Canada,Unknown,48860,33356,15293,211,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,28685,27836,844,5,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,216,191,10,15,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,494033,103611,192644,196091,1687,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),689403,330742,262530,95263,868,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 5-11 years),51375,29295,22071,9,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,1263712,491675,478099,291383,2555,0,0,87,343,535,106,0,0,210,814,1290,264,0,0,,,,,,
2022-04-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5960,5308,652,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,Janssen Jcovden,96,96,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,99796,29851,35824,34094,27,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),245789,101712,97580,46391,106,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 5-11 years),14823,8502,6321,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,Total,366464,145469,140377,80485,133,0,0,26,58,383,38,0,0,50,183,739,72,0,0,,,,,,
2022-04-10,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,61913,60434,1476,3,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,12,Nova Scotia,Nouvelle-Écosse,Janssen Jcovden,617,602,14,1,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,12,Nova Scotia,Nouvelle-Écosse,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,684921,163228,308515,213160,18,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,12,Nova Scotia,Nouvelle-Écosse,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),1440030,626986,510638,302311,95,0,0,,,,,,,,,,,,,,,,,,
